sequential 1 14 0.012463
sequential 1 15 0.015606
sequential 2 1 0.008372
sequential 2 2 0.008091
sequential 2 3 0.008122
sequential 2 4 0.008195
sequential 2 5 0.008774
sequential 2 6 0.008853
sequential 2 7 0.009001
sequential 2 8 0.008905
sequential 2 9 0.008966
sequential 2 10 0.009168
sequential 2 11 0.009564
sequential 2 12 0.01026
sequential 2 13 0.011848
sequential 2 14 0.014992
sequential 2 15 0.021328
sequential 3 1 0.00825
sequential 3 2 0.008301
sequential 3 3 0.008182
sequential 3 4 0.008857
sequential 3 5 0.008883
sequential 3 6 0.008855
sequential 3 7 0.008892
sequential 3 8 0.008945
sequential 3 9 0.009121
sequential 3 10 0.009587
sequential 3 11 0.01034
sequential 3 12 0.011854
sequential 3 13 0.015241
sequential 3 14 0.022762
sequential 3 15 0.034406
sequential 4 1 0.008148
sequential 4 2 0.008332
sequential 4 3 0.009015
sequential 4 4 0.008842
sequential 4 5 0.008991
sequential 4 6 0.009001
sequential 4 7 0.009343
sequential 4 8 0.009217
sequential 4 9 0.009558
sequential 4 10 0.010397
sequential 4 11 0.011856
sequential 4 12 0.015207
sequential 4 13 0.021892
sequential 4 14 0.033872
sequential 4 15 0.057701
sequential 5 1 0.0083
sequential 5 2 0.008858
sequential 5 3 0.008851
sequential 5 4 0.008995
sequential 5 5 0.009013
sequential 5 6 0.009062
sequential 5 7 0.00922
sequential 5 8 0.009574
sequential 5 9 0.010266
sequential 5 10 0.011853
sequential 5 11 0.015058
sequential 5 12 0.021188
sequential 5 13 0.032988
sequential 5 14 0.058262
sequential 5 15 0.107264
sequential 6 1 0.008828
sequential 6 2 0.008928
sequential 6 3 0.009092
sequential 6 4 0.009429
sequential 6 5 0.00901
sequential 6 6 0.009218
sequential 6 7 0.009657
sequential 6 8 0.010388
sequential 6 9 0.011876
sequential 6 10 0.014932
sequential 6 11 0.020814
sequential 6 12 0.033349
sequential 6 13 0.057666
sequential 6 14 0.108961
sequential 6 15 0.208376
sequential 7 1 0.009125
sequential 7 2 0.009315
sequential 7 3 0.008935
sequential 7 4 0.008998
sequential 7 5 0.009144
sequential 7 6 0.009591
sequential 7 7 0.010216
sequential 7 8 0.011771
sequential 7 9 0.014772
sequential 7 10 0.028398
sequential 7 11 0.032561
sequential 7 12 0.055655
sequential 7 13 0.104186
sequential 7 14 0.202495
sequential 7 15 0.399261
sequential 8 1 0.008964
sequential 8 2 0.008908
sequential 8 3 0.009069
sequential 8 4 0.009212
sequential 8 5 0.009573
sequential 8 6 0.010264
sequential 8 7 0.011731
sequential 8 8 0.014752
sequential 8 9 0.02084
sequential 8 10 0.032599
sequential 8 11 0.055505
sequential 8 12 0.101574
sequential 8 13 0.194285
sequential 8 14 0.409204
sequential 8 15 0.796636
sequential 9 1 0.008909
sequential 9 2 0.009056
sequential 9 3 0.009213
sequential 9 4 0.009588
sequential 9 5 0.010302
sequential 9 6 0.011851
sequential 9 7 0.01496
sequential 9 8 0.02098
sequential 9 9 0.032824
sequential 9 10 0.055707
sequential 9 11 0.102124
sequential 9 12 0.194511
sequential 9 13 0.38602
sequential 9 14 0.795677
sequential 9 15 1.56753
sequential 10 1 0.009094
sequential 10 2 0.009295
sequential 10 3 0.00966
sequential 10 4 0.010299
sequential 10 5 0.011774
sequential 10 6 0.014976
sequential 10 7 0.020863
sequential 10 8 0.032395
sequential 10 9 0.054764
sequential 10 10 0.101047
sequential 10 11 0.1952
sequential 10 12 0.394605
sequential 10 13 0.785212
sequential 10 14 1.59436
sequential 1 1 0.005999
sequential 1 2 0.006754
sequential 1 3 0.008165
sequential 1 4 0.00822
sequential 1 5 0.008318
sequential 1 6 0.008854
sequential 1 7 0.008972
sequential 1 8 0.008976
sequential 1 9 0.008842
sequential 1 10 0.009077
sequential 1 11 0.009183
sequential 1 12 0.009574
sequential 1 13 0.010491
sequential 1 14 0.011939
sequential 1 15 0.015145
sequential 2 1 0.006723
sequential 2 2 0.008213
sequential 2 3 0.008162
sequential 2 4 0.008139
sequential 2 5 0.008939
sequential 2 6 0.008876
sequential 2 7 0.008919
sequential 2 8 0.008843
sequential 2 9 0.009036
sequential 2 10 0.00916
sequential 2 11 0.009677
sequential 2 12 0.010266
sequential 2 13 0.011852
sequential 2 14 0.015798
sequential 1 1 0.006064
sequential 1 2 0.0068
sequential 1 3 0.008112
sequential 1 4 0.008293
sequential 1 5 0.008184
sequential 1 6 0.008844
sequential 1 7 0.008786
sequential 1 8 0.008884
sequential 1 9 0.008929
sequential 1 10 0.008971
sequential 1 11 0.009169
sequential 1 12 0.009649
sequential 1 13 0.011746
sequential 1 14 0.011993
sequential 1 15 0.015175
sequential 2 1 0.006729
sequential 2 2 0.008143
sequential 2 3 0.008164
sequential 2 4 0.008179
sequential 2 5 0.008846
sequential 2 6 0.008786
sequential 2 7 0.008951
sequential 2 8 0.008836
sequential 2 9 0.008992
sequential 2 10 0.009245
sequential 2 11 0.009691
sequential 2 12 0.010309
sequential 2 13 0.01191
sequential 2 14 0.015045
sequential 2 15 0.021538
sequential 3 1 0.008086
sequential 3 2 0.008137
sequential 3 3 0.008162
sequential 3 4 0.008753
sequential 3 5 0.008763
sequential 3 6 0.009006
sequential 3 7 0.008886
sequential 3 8 0.008971
sequential 3 9 0.009174
sequential 3 10 0.009577
sequential 3 11 0.010324
sequential 3 12 0.011802
sequential 3 13 0.015118
sequential 3 14 0.02115
sequential 3 15 0.033699
sequential 4 1 0.008154
sequential 4 2 0.008232
sequential 4 3 0.009255
sequential 4 4 0.008782
sequential 4 5 0.008852
sequential 4 6 0.0089
sequential 4 7 0.008939
sequential 4 8 0.009304
sequential 4 9 0.009573
sequential 4 10 0.01043
sequential 4 11 0.011697
sequential 4 12 0.014769
sequential 4 13 0.021142
sequential 4 14 0.033558
sequential 4 15 0.057902
sequential 5 1 0.008227
sequential 5 2 0.008805
sequential 5 3 0.008795
sequential 5 4 0.008938
sequential 5 5 0.008909
sequential 5 6 0.009019
sequential 5 7 0.009112
sequential 5 8 0.009549
sequential 5 9 0.010316
sequential 5 10 0.011834
sequential 5 11 0.014689
sequential 5 12 0.020835
sequential 5 13 0.032888
sequential 5 14 0.056732
sequential 5 15 0.105005
sequential 6 1 0.008791
sequential 6 2 0.008783
sequential 6 3 0.008959
sequential 6 4 0.008873
sequential 6 5 0.008983
sequential 6 6 0.009207
sequential 6 7 0.009539
sequential 6 8 0.010357
sequential 6 9 0.011876
sequential 6 10 0.014674
sequential 6 11 0.020843
sequential 6 12 0.032682
sequential 6 13 0.056388
sequential 6 14 0.104444
sequential 6 15 0.20158
sequential 7 1 0.008863
sequential 7 2 0.008863
sequential 7 3 0.008914
sequential 7 4 0.008973
sequential 7 5 0.009245
sequential 7 6 0.009552
sequential 7 7 0.010301
sequential 7 8 0.01171
sequential 7 9 0.014727
sequential 7 10 0.020617
sequential 7 11 0.032533
sequential 7 12 0.055236
sequential 7 13 0.103541
sequential 7 14 0.201007
sequential 7 15 0.395096
sequential 8 1 0.00902
sequential 8 2 0.008926
sequential 8 3 0.009
sequential 8 4 0.009165
sequential 8 5 0.009584
sequential 8 6 0.010267
sequential 8 7 0.011778
sequential 8 8 0.014675
sequential 8 9 0.020879
sequential 8 10 0.032327
sequential 8 11 0.054843
sequential 8 12 0.101609
sequential 8 13 0.196116
sequential 8 14 0.397022
sequential 8 15 0.78865
sequential 9 1 0.008914
sequential 9 2 0.008999
sequential 9 3 0.009217
sequential 9 4 0.009569
sequential 9 5 0.010295
sequential 9 6 0.011902
sequential 9 7 0.014913
sequential 9 8 0.020867
sequential 9 9 0.032664
sequential 9 10 0.056366
sequential 9 11 0.101728
sequential 9 12 0.19288
sequential 9 13 0.383879
sequential 9 14 0.781537
sequential 9 15 1.57593
sequential 10 1 0.009211
sequential 10 2 0.009303
sequential 10 3 0.009591
sequential 10 4 0.010296
sequential 10 5 0.011768
sequential 10 6 0.014921
sequential 10 7 0.020946
sequential 10 8 0.032207
sequential 10 9 0.055219
sequential 10 10 0.100892
sequential 10 11 0.195066
sequential 10 12 0.390807
sequential 10 13 0.758734
sequential 10 14 1.54261
sequential 10 15 3.09327
sequential 11 1 0.009437
sequential 11 2 0.009784
sequential 11 3 0.010493
sequential 11 4 0.011933
sequential 11 5 0.014903
sequential 11 6 0.02105
sequential 11 7 0.032848
sequential 11 8 0.056072
sequential 11 9 0.102093
sequential 11 10 0.197749
sequential 11 11 0.384563
sequential 11 12 0.759531
sequential 11 13 1.52778
sequential 11 14 3.10829
sequential 11 15 6.30878
sequential 12 1 0.009961
sequential 12 2 0.010659
sequential 12 3 0.012229
sequential 12 4 0.015199
sequential 12 5 0.02098
sequential 12 6 0.032799
sequential 12 7 0.055609
sequential 12 8 0.10184
sequential 12 9 0.193975
sequential 12 10 0.383198
sequential 12 11 0.764151
sequential 12 12 1.53746
sequential 12 13 3.07464
sequential 12 14 6.23142
sequential 12 15 12.4957
sequential 13 1 0.011436
sequential 13 2 0.012401
sequential 13 3 0.015834
sequential 13 4 0.02213
sequential 13 5 0.035671
sequential 13 6 0.060467
sequential 13 7 0.105067
sequential 13 8 0.203581
sequential 13 9 0.391823
sequential 13 10 0.773552
sequential 13 11 1.58862
sequential 13 12 3.14923
sequential 13 13 6.04541
sequential 13 14 12.0855
sequential 13 15 25.1033
sequential 14 1 0.013278
sequential 14 2 0.016203
sequential 14 3 0.021913
sequential 14 4 0.03381
sequential 14 5 0.056878
sequential 14 6 0.105522
sequential 14 7 0.200791
sequential 14 8 0.387627
sequential 14 9 0.768988
sequential 14 10 1.53302
sequential 14 11 3.09337
sequential 14 12 6.15095
sequential 14 13 12.2988
sequential 14 14 24.7466
sequential 14 15 49.7103
sequential 15 1 0.017808
sequential 15 2 0.023731
sequential 15 3 0.035628
sequential 15 4 0.060627
sequential 15 5 0.104205
sequential 15 6 0.203879
sequential 15 7 0.393633
sequential 15 8 0.760649
sequential 15 9 1.5234
sequential 15 10 3.0399
sequential 15 11 6.15495
sequential 15 12 12.3539
sequential 15 13 24.524
sequential 15 14 49.5133
sequential 1 1 0.005954
sequential 1 2 0.006793
sequential 1 3 0.008461
sequential 1 4 0.008326
sequential 1 5 0.008613
sequential 1 6 0.009061
sequential 1 7 0.008811
sequential 1 8 0.009461
sequential 1 1 0.005977
sequential 1 2 0.006763
sequential 1 3 0.008175
sequential 1 4 0.008104
sequential 1 5 0.008234
sequential 1 6 0.009137
sequential 1 7 0.008863
sequential 1 8 0.009166
sequential 1 9 0.009052
sequential 1 10 0.009308
sequential 1 11 0.009205
sequential 1 12 0.009837
sequential 1 1 0.00596
sequential 1 2 0.006755
sequential 1 3 0.008162
sequential 1 4 0.008161
sequential 1 5 0.008139
sequential 1 6 0.008975
sequential 1 7 0.008782
sequential 1 8 0.009065
sequential 1 9 0.008881
sequential 1 10 0.009007
sequential 1 11 0.009288
sequential 1 12 0.009628
sequential 1 13 0.010396
sequential 1 14 0.012298
sequential 1 15 0.014906
sequential 1 16 0.02154
sequential 1 17 0.032968
sequential 2 1 0.006831
sequential 2 2 0.008323
sequential 2 3 0.008316
sequential 2 4 0.008179
sequential 2 5 0.009
sequential 2 6 0.008851
sequential 2 7 0.008894
sequential 2 8 0.009098
sequential 2 9 0.008985
sequential 2 10 0.009405
sequential 2 11 0.009636
sequential 2 12 0.010657
sequential 2 13 0.011876
sequential 2 14 0.014892
sequential 2 15 0.02155
sequential 2 16 0.033072
sequential 2 17 0.057113
sequential 3 1 0.008218
sequential 3 2 0.008221
sequential 3 3 0.008332
sequential 3 4 0.008876
sequential 3 5 0.008849
sequential 3 6 0.009102
sequential 3 7 0.008865
sequential 3 8 0.009224
sequential 3 9 0.009357
sequential 3 10 0.009608
sequential 3 11 0.010287
sequential 3 12 0.011899
sequential 3 13 0.015279
sequential 3 14 0.021141
sequential 3 15 0.033042
sequential 3 16 0.056717
sequential 3 17 0.104985
sequential 4 1 0.00809
sequential 4 2 0.008342
sequential 4 3 0.009026
sequential 4 4 0.009005
sequential 4 5 0.008855
sequential 4 6 0.008857
sequential 4 7 0.008937
sequential 4 8 0.009114
sequential 4 9 0.009537
sequential 4 10 0.010302
sequential 4 11 0.011651
sequential 4 12 0.014812
sequential 4 13 0.020672
sequential 4 14 0.032847
sequential 4 15 0.058578
sequential 4 16 0.104904
sequential 4 17 0.201102
sequential 5 1 0.008207
sequential 5 2 0.00884
sequential 5 3 0.00881
sequential 5 4 0.00922
sequential 5 5 0.008962
sequential 5 6 0.009026
sequential 5 7 0.009496
sequential 5 8 0.009793
sequential 5 9 0.010386
sequential 5 10 0.011707
sequential 5 11 0.014799
sequential 5 12 0.020635
sequential 5 13 0.032639
sequential 5 14 0.056983
sequential 5 15 0.104917
sequential 5 16 0.200918
sequential 5 17 0.395043
sequential 6 1 0.009024
sequential 6 2 0.008998
sequential 6 3 0.009137
sequential 6 4 0.008945
sequential 6 5 0.009001
sequential 6 6 0.009455
sequential 6 7 0.009509
sequential 6 8 0.010206
sequential 6 9 0.012027
sequential 6 10 0.014773
sequential 6 11 0.020705
sequential 6 12 0.032576
sequential 6 13 0.057081
sequential 6 14 0.105817
sequential 6 15 0.203832
sequential 6 16 0.4023
sequential 6 17 0.795225
sequential 7 1 0.008775
sequential 7 2 0.008976
sequential 7 3 0.008892
sequential 7 4 0.009026
sequential 7 5 0.009175
sequential 7 6 0.009562
sequential 7 7 0.010278
sequential 7 8 0.012036
sequential 7 9 0.014628
sequential 7 10 0.020627
sequential 7 11 0.032189
sequential 7 12 0.055572
sequential 7 13 0.102188
sequential 7 14 0.204574
sequential 7 15 0.400862
sequential 7 16 0.791727
sequential 7 17 1.57727
sequential 8 1 0.009146
sequential 8 2 0.008973
sequential 8 3 0.008936
sequential 8 4 0.009359
sequential 8 5 0.009587
sequential 8 6 0.010374
sequential 8 7 0.01199
sequential 8 8 0.014662
sequential 8 9 0.021216
sequential 8 10 0.032229
sequential 8 11 0.056897
sequential 8 12 0.103887
sequential 8 13 0.195921
sequential 8 14 0.398168
sequential 8 15 0.783428
sequential 8 16 1.55537
sequential 8 17 3.09709
sequential 9 1 0.008904
sequential 9 2 0.009008
sequential 9 3 0.009184
sequential 9 4 0.009577
sequential 9 5 0.010726
sequential 9 6 0.011762
sequential 9 7 0.014938
sequential 9 8 0.020697
sequential 9 9 0.032851
sequential 9 10 0.055334
sequential 9 11 0.106069
sequential 9 12 0.196041
sequential 9 13 0.382475
sequential 9 14 0.77289
sequential 9 15 1.55177
sequential 9 16 3.14215
sequential 9 17 6.21464
sequential 10 1 0.009113
sequential 10 2 0.009348
sequential 10 3 0.009782
sequential 10 4 0.01048
sequential 10 5 0.011788
sequential 10 6 0.01492
sequential 10 7 0.02087
sequential 10 8 0.032358
sequential 10 9 0.055992
sequential 10 10 0.102918
sequential 10 11 0.194807
sequential 10 12 0.387191
sequential 10 13 0.763187
sequential 10 14 1.55858
sequential 10 15 3.13283
sequential 10 16 6.30133
sequential 10 17 12.54
sequential 11 1 0.009358
sequential 11 2 0.009821
sequential 11 3 0.010599
sequential 11 4 0.012237
sequential 11 5 0.01482
sequential 11 6 0.020942
sequential 11 7 0.032812
sequential 11 8 0.055574
sequential 11 9 0.108878
sequential 11 10 0.194016
sequential 11 11 0.382832
sequential 11 12 0.781721
sequential 11 13 1.50432
sequential 11 14 3.10171
sequential 11 15 6.22414
sequential 11 16 12.4133
sequential 11 17 24.8803
sequential 12 1 0.010127
sequential 12 2 0.010609
sequential 12 3 0.012162
sequential 12 4 0.015391
sequential 12 5 0.021177
sequential 12 6 0.033336
sequential 12 7 0.056024
sequential 12 8 0.103936
sequential 12 9 0.193691
sequential 12 10 0.384305
sequential 12 11 0.763443
sequential 12 12 1.50306
sequential 12 13 2.98639
sequential 12 14 6.25165
sequential 12 15 12.4052
sequential 12 16 24.8248
sequential 12 17 49.7671
sequential 13 1 0.011261
sequential 13 2 0.012493
sequential 13 3 0.015652
sequential 13 4 0.021883
sequential 13 5 0.03454
sequential 13 6 0.057959
sequential 13 7 0.102789
sequential 13 8 0.197349
sequential 13 9 0.384112
sequential 13 10 0.774078
sequential 13 11 1.49304
sequential 13 12 3.01361
sequential 13 13 6.0471
sequential 13 14 12.1637
sequential 13 15 25.1858
sequential 13 16 50.2102
sequential 14 1 0.013197
sequential 14 2 0.016151
sequential 14 3 0.022349
sequential 14 4 0.034228
sequential 14 5 0.056929
sequential 14 6 0.106099
sequential 14 7 0.198795
sequential 14 8 0.392016
sequential 14 9 0.772893
sequential 14 10 1.55527
sequential 14 11 3.07478
sequential 14 12 6.18975
sequential 14 13 12.4982
sequential 14 14 25.2207
sequential 14 15 50.5165
sequential 15 1 0.017685
sequential 15 2 0.024063
sequential 15 3 0.035341
sequential 15 4 0.059798
sequential 15 5 0.105405
sequential 15 6 0.205
sequential 15 7 0.395323
sequential 15 8 0.771826
sequential 15 9 1.53649
sequential 15 10 3.07397
sequential 15 11 6.14482
sequential 15 12 12.2201
sequential 15 13 24.5998
sequential 15 14 49.8416
sequential 16 1 0.027549
sequential 16 2 0.042867
sequential 16 3 0.063611
sequential 16 4 0.109621
sequential 16 5 0.201937
sequential 16 6 0.416431
sequential 16 7 0.793492
sequential 16 8 1.53765
sequential 16 9 3.05041
sequential 16 10 6.29793
sequential 16 11 12.3575
sequential 16 12 24.4359
sequential 16 13 49.5591
sequential 17 1 0.044687
sequential 17 2 0.069204
sequential 17 3 0.112305
sequential 17 4 0.213684
sequential 17 5 0.393786
sequential 17 6 0.790874
sequential 17 7 1.56437
sequential 17 8 3.08019
sequential 17 9 6.11343
sequential 17 10 12.3077
sequential 17 11 24.4141
sequential 17 12 49.0264
sequential 1 1 0.006054
sequential 1 2 0.007041
sequential 1 3 0.008342
sequential 2 1 0.006901
sequential 2 2 0.008501
sequential 2 3 0.008168
sequential 3 1 0.008144
sequential 3 2 0.008104
sequential 3 3 0.00854
sequential 1 1 0.006134
sequential 1 2 0.006759
sequential 1 3 0.008471
sequential 2 1 0.007009
sequential 2 2 0.008192
sequential 2 3 0.008171
sequential 3 1 0.00811
sequential 3 2 0.008139
sequential 3 3 0.0082
sequential 1 1 0.006118
sequential 1 2 0.007006
sequential 1 3 0.008351
sequential 2 1 0.006966
sequential 2 2 0.008129
sequential 2 3 0.008648
sequential 3 1 0.008157
sequential 3 2 0.008473
sequential 3 3 0.008295
sequential 1 1 0.006011
sequential 1 2 0.00675
sequential 1 3 0.008389
sequential 2 1 0.007036
sequential 2 2 0.008705
sequential 2 3 0.008314
sequential 3 1 0.008496
sequential 3 2 0.008121
sequential 3 3 0.008274
sequential 1 1 0.005993
sequential 1 2 0.007
sequential 1 3 0.008194
sequential 2 1 0.006745
sequential 2 2 0.00823
sequential 2 3 0.008152
sequential 3 1 0.008151
sequential 3 2 0.008133
sequential 3 3 0.008604
sequential 1 1 0.005987
sequential 1 1 0.00621
sequential 1 2 0.006758
sequential 1 3 0.008173
sequential 2 1 0.006741
sequential 2 2 0.008146
sequential 2 3 0.00834
sequential 1 1 0.006135
sequential 1 2 0.00676
sequential 1 3 0.008242
sequential 2 1 0.007009
sequential 2 2 0.008131
sequential 2 3 0.008119
sequential 3 1 0.008333
sequential 1 1 0.006271
sequential 1 2 0.006795
sequential 1 3 0.008094
sequential 2 1 0.006724
sequential 2 2 0.008484
sequential 2 3 0.008196
sequential 3 1 0.008131
sequential 3 2 0.008328
sequential 3 3 0.008364
sequential 1 1 0.00662
sequential 1 2 0.006761
sequential 1 3 0.008199
sequential 2 1 0.006752
sequential 2 2 0.008134
sequential 2 3 0.008106
sequential 3 1 0.008111
sequential 3 2 0.008136
sequential 3 3 0.008201
sequential 1 1 0.005956
sequential 1 2 0.006705
sequential 1 3 0.008144
sequential 2 1 0.006793
sequential 2 2 0.008238
sequential 2 3 0.008129
sequential 3 1 0.00816
sequential 3 2 0.008104
sequential 3 3 0.008138
sequential 1 1 0.005937
sequential 1 2 0.00674
sequential 1 3 0.008103
sequential 2 1 0.006723
sequential 2 2 0.00809
sequential 2 3 0.008147
sequential 3 1 0.008084
sequential 3 2 0.008134
sequential 3 3 0.008187
sequential 1 1 0.006004
sequential 1 2 0.006786
sequential 1 3 0.00809
sequential 2 1 0.006753
sequential 2 2 0.008091
sequential 2 3 0.008101
sequential 1 1 0.005988
sequential 1 1 0.00596
sequential 1 2 0.006778
sequential 1 3 0.008097
sequential 2 1 0.00674
sequential 2 2 0.008114
sequential 2 3 0.008262
sequential 3 1 0.008087
sequential 3 2 0.008136
sequential 3 3 0.008388
sequential 1 1 0.005938
sequential 1 2 0.006748
sequential 1 3 0.008134
sequential 2 1 0.006839
sequential 2 2 0.008187
sequential 2 3 0.008195
sequential 3 1 0.008254
sequential 3 2 0.008114
sequential 3 3 0.008169
sequential 1 1 0.005924
sequential 1 2 0.006751
sequential 1 3 0.008167
sequential 2 1 0.006711
sequential 2 2 0.0081
sequential 2 3 0.008356
sequential 3 1 0.0082
sequential 3 2 0.008187
sequential 3 3 0.008119
sequential 1 1 0.006005
sequential 1 2 0.006735
sequential 1 3 0.008429
sequential 2 1 0.006741
sequential 2 2 0.008186
sequential 2 3 0.008216
sequential 3 1 0.008191
sequential 3 2 0.008212
sequential 3 3 0.008148
sequential 1 1 0.006011
sequential 1 2 0.006879
sequential 1 3 0.008118
sequential 2 1 0.006758
sequential 2 2 0.008152
sequential 2 3 0.008182
sequential 3 1 0.008176
sequential 3 2 0.008146
sequential 3 3 0.008207
sequential 1 1 0.005937
sequential 1 2 0.006708
sequential 1 3 0.008084
sequential 2 1 0.006739
sequential 2 2 0.008121
sequential 2 3 0.008162
sequential 3 1 0.008206
sequential 3 2 0.008126
sequential 3 3 0.008117
sequential 1 1 0.006062
sequential 1 2 0.006765
sequential 1 3 0.008119
sequential 2 1 0.006725
sequential 2 2 0.008171
sequential 2 3 0.008133
sequential 3 1 0.00812
sequential 3 2 0.008172
sequential 3 3 0.00821
sequential 1 1 0.005963
sequential 1 2 0.00682
sequential 1 3 0.008088
sequential 2 1 0.006742
sequential 2 2 0.008097
sequential 2 3 0.008103
sequential 3 1 0.008144
sequential 3 2 0.008142
sequential 3 3 0.008146
sequential 1 1 0.005968
sequential 1 2 0.006738
sequential 1 3 0.008113
sequential 2 1 0.00677
sequential 2 2 0.008091
sequential 2 3 0.008129
sequential 3 1 0.008169
sequential 3 2 0.008303
sequential 3 3 0.008153
sequential 1 1 0.005955
sequential 1 2 0.006759
sequential 1 3 0.008106
sequential 2 1 0.006754
sequential 2 2 0.008104
sequential 2 3 0.008168
sequential 3 1 0.008135
sequential 3 2 0.008108
sequential 3 3 0.008161
sequential 1 1 0.005947
sequential 1 2 0.006828
sequential 1 3 0.0081
sequential 2 1 0.006725
sequential 2 2 0.008164
sequential 2 3 0.008155
sequential 3 1 0.00811
sequential 3 2 0.008089
sequential 3 3 0.008151
sequential 1 1 0.005943
sequential 1 2 0.00677
sequential 1 3 0.00812
sequential 2 1 0.006883
sequential 2 2 0.008131
sequential 2 3 0.008203
sequential 3 1 0.008196
sequential 3 2 0.008108
sequential 3 3 0.008191
sequential 1 1 0.005967
sequential 1 2 0.006765
sequential 1 3 0.00813
sequential 2 1 0.006722
sequential 2 2 0.00808
sequential 2 3 0.008109
sequential 3 1 0.008149
sequential 3 2 0.008119
sequential 3 3 0.008176
sequential 1 1 0.005938
sequential 1 2 0.006754
sequential 1 3 0.008225
sequential 2 1 0.006828
sequential 2 2 0.008091
sequential 2 3 0.008164
sequential 3 1 0.008122
sequential 3 2 0.0081
sequential 3 3 0.008213
sequential 1 1 0.006019
sequential 1 2 0.006834
sequential 1 3 0.008089
sequential 2 1 0.006788
sequential 2 2 0.008155
sequential 2 3 0.008081
sequential 3 1 0.008076
sequential 3 2 0.00815
sequential 3 3 0.008141
sequential 1 1 0.005929
sequential 1 2 0.006721
sequential 1 3 0.008383
sequential 2 1 0.006809
sequential 2 2 0.008202
sequential 2 3 0.008232
sequential 3 1 0.008163
sequential 3 2 0.008125
sequential 3 3 0.008123
sequential 1 1 0.00594
sequential 1 2 0.006777
sequential 1 3 0.008124
sequential 2 1 0.006746
sequential 2 2 0.008183
sequential 2 3 0.008074
sequential 3 1 0.008141
sequential 3 2 0.008286
sequential 3 3 0.008167
sequential 1 1 0.005966
sequential 1 2 0.006715
sequential 1 3 0.008284
sequential 2 1 0.006757
sequential 2 2 0.008143
sequential 2 3 0.008104
sequential 3 1 0.008081
sequential 3 2 0.008109
sequential 3 3 0.008204
sequential 1 1 0.006397
sequential 1 2 0.00676
sequential 1 3 0.008101
sequential 2 1 0.00674
sequential 2 2 0.008099
sequential 2 3 0.008151
sequential 3 1 0.00813
sequential 3 2 0.008143
sequential 3 3 0.008183
sequential 1 1 0.00601
sequential 1 2 0.006794
sequential 1 3 0.008639
sequential 2 1 0.006795
sequential 2 2 0.008134
sequential 2 3 0.008113
sequential 3 1 0.008099
sequential 3 2 0.008146
sequential 3 3 0.00816
sequential 1 1 0.005965
sequential 1 2 0.006731
sequential 1 3 0.00811
sequential 2 1 0.006899
sequential 2 2 0.008115
sequential 2 3 0.008105
sequential 3 1 0.008081
sequential 3 2 0.008106
sequential 3 3 0.008145
sequential 1 1 0.005963
sequential 1 2 0.006746
sequential 1 3 0.008174
sequential 2 1 0.006727
sequential 2 2 0.008163
sequential 2 3 0.008096
sequential 3 1 0.008295
sequential 3 2 0.008107
sequential 3 3 0.008161
sequential 1 1 0.00598
sequential 1 2 0.006747
